Fund Name,Date,NAV
SBI Arbitrage Opp Fund Reg (G),23-08-2023,29.6469
SBI Arbitrage Opp Fund Reg (G),24-08-2023,29.676
SBI Arbitrage Opp Fund Reg (G),25-08-2023,29.6998
SBI Arbitrage Opp Fund Reg (G),28-08-2023,29.6958
SBI Arbitrage Opp Fund Reg (G),29-08-2023,29.6958
SBI Arbitrage Opp Fund Reg (G),30-08-2023,29.7024
SBI Arbitrage Opp Fund Reg (G),31-08-2023,29.697
SBI Arbitrage Opp Fund Reg (G),01-09-2023,29.7125
SBI Arbitrage Opp Fund Reg (G),04-09-2023,29.7097
SBI Arbitrage Opp Fund Reg (G),05-09-2023,29.7231
SBI Arbitrage Opp Fund Reg (G),06-09-2023,29.7383
SBI Arbitrage Opp Fund Reg (G),07-09-2023,29.7476
SBI Arbitrage Opp Fund Reg (G),08-09-2023,29.7693
SBI Arbitrage Opp Fund Reg (G),11-09-2023,29.782
SBI Arbitrage Opp Fund Reg (G),12-09-2023,29.8014
SBI Arbitrage Opp Fund Reg (G),13-09-2023,29.7814
SBI Arbitrage Opp Fund Reg (G),14-09-2023,29.7811
SBI Arbitrage Opp Fund Reg (G),15-09-2023,29.7866
SBI Arbitrage Opp Fund Reg (G),18-09-2023,29.8133
SBI Arbitrage Opp Fund Reg (G),20-09-2023,29.7853
SBI Arbitrage Opp Fund Reg (G),21-09-2023,29.8172
SBI Arbitrage Opp Fund Reg (G),22-09-2023,29.8305
SBI Arbitrage Opp Fund Reg (G),25-09-2023,29.8287
SBI Arbitrage Opp Fund Reg (G),26-09-2023,29.8523
SBI Arbitrage Opp Fund Reg (G),27-09-2023,29.8473
SBI Arbitrage Opp Fund Reg (G),29-09-2023,29.8919
SBI Arbitrage Opp Fund Reg (G),03-10-2023,29.9045
SBI Arbitrage Opp Fund Reg (G),04-10-2023,29.9217
SBI Arbitrage Opp Fund Reg (G),05-10-2023,29.9287
SBI Arbitrage Opp Fund Reg (G),06-10-2023,29.9404
SBI Arbitrage Opp Fund Reg (G),09-10-2023,29.9596
SBI Arbitrage Opp Fund Reg (G),10-10-2023,29.9369
SBI Arbitrage Opp Fund Reg (G),11-10-2023,29.9555
SBI Arbitrage Opp Fund Reg (G),12-10-2023,29.9521
SBI Arbitrage Opp Fund Reg (G),13-10-2023,29.987
SBI Arbitrage Opp Fund Reg (G),16-10-2023,29.9798
SBI Arbitrage Opp Fund Reg (G),17-10-2023,29.9847
SBI Arbitrage Opp Fund Reg (G),18-10-2023,29.9868
SBI Arbitrage Opp Fund Reg (G),19-10-2023,30.002
SBI Arbitrage Opp Fund Reg (G),20-10-2023,30.033
SBI Arbitrage Opp Fund Reg (G),23-10-2023,30.0382
SBI Arbitrage Opp Fund Reg (G),25-10-2023,30.0347
SBI Arbitrage Opp Fund Reg (G),26-10-2023,30.0381
SBI Arbitrage Opp Fund Reg (G),27-10-2023,30.055
SBI Arbitrage Opp Fund Reg (G),30-10-2023,30.0613
SBI Arbitrage Opp Fund Reg (G),31-10-2023,30.0602
SBI Arbitrage Opp Fund Reg (G),01-11-2023,30.0849
SBI Arbitrage Opp Fund Reg (G),02-11-2023,30.0566
SBI Arbitrage Opp Fund Reg (G),03-11-2023,30.0898
SBI Arbitrage Opp Fund Reg (G),06-11-2023,30.0954
SBI Arbitrage Opp Fund Reg (G),07-11-2023,30.093
SBI Arbitrage Opp Fund Reg (G),08-11-2023,30.1182
SBI Arbitrage Opp Fund Reg (G),09-11-2023,30.1013
SBI Arbitrage Opp Fund Reg (G),10-11-2023,30.1282
SBI Arbitrage Opp Fund Reg (G),13-11-2023,30.1363
SBI Arbitrage Opp Fund Reg (G),15-11-2023,30.1351
SBI Arbitrage Opp Fund Reg (G),16-11-2023,30.1453
SBI Arbitrage Opp Fund Reg (G),17-11-2023,30.1331
SBI Arbitrage Opp Fund Reg (G),20-11-2023,30.1531
SBI Arbitrage Opp Fund Reg (G),21-11-2023,30.1541
SBI Arbitrage Opp Fund Reg (G),22-11-2023,30.1491
SBI Arbitrage Opp Fund Reg (G),23-11-2023,30.1677
SBI Arbitrage Opp Fund Reg (G),24-11-2023,30.1942
SBI Arbitrage Opp Fund Reg (G),28-11-2023,30.1794
SBI Arbitrage Opp Fund Reg (G),29-11-2023,30.1852
SBI Arbitrage Opp Fund Reg (G),30-11-2023,30.195
SBI Arbitrage Opp Fund Reg (G),01-12-2023,30.2085
SBI Arbitrage Opp Fund Reg (G),04-12-2023,30.2152
SBI Arbitrage Opp Fund Reg (G),05-12-2023,30.248
SBI Arbitrage Opp Fund Reg (G),06-12-2023,30.236
SBI Arbitrage Opp Fund Reg (G),07-12-2023,30.2208
SBI Arbitrage Opp Fund Reg (G),08-12-2023,30.2428
SBI Arbitrage Opp Fund Reg (G),11-12-2023,30.249
SBI Arbitrage Opp Fund Reg (G),12-12-2023,30.2302
SBI Arbitrage Opp Fund Reg (G),13-12-2023,30.2221
SBI Arbitrage Opp Fund Reg (G),14-12-2023,30.2213
SBI Arbitrage Opp Fund Reg (G),15-12-2023,30.26
SBI Arbitrage Opp Fund Reg (G),18-12-2023,30.2941
SBI Arbitrage Opp Fund Reg (G),19-12-2023,30.292
SBI Arbitrage Opp Fund Reg (G),20-12-2023,30.3178
SBI Arbitrage Opp Fund Reg (G),21-12-2023,30.2908
SBI Arbitrage Opp Fund Reg (G),22-12-2023,30.3197
SBI Arbitrage Opp Fund Reg (G),26-12-2023,30.3319
SBI Arbitrage Opp Fund Reg (G),27-12-2023,30.3477
SBI Arbitrage Opp Fund Reg (G),28-12-2023,30.3608
SBI Arbitrage Opp Fund Reg (G),29-12-2023,30.3738
SBI Arbitrage Opp Fund Reg (G),31-12-2023,30.3742
SBI Arbitrage Opp Fund Reg (G),01-01-2024,30.3973
SBI Arbitrage Opp Fund Reg (G),02-01-2024,30.4241
SBI Arbitrage Opp Fund Reg (G),03-01-2024,30.4345
SBI Arbitrage Opp Fund Reg (G),04-01-2024,30.421
SBI Arbitrage Opp Fund Reg (G),05-01-2024,30.4572
SBI Arbitrage Opp Fund Reg (G),08-01-2024,30.4869
SBI Arbitrage Opp Fund Reg (G),09-01-2024,30.4853
SBI Arbitrage Opp Fund Reg (G),10-01-2024,30.4717
SBI Arbitrage Opp Fund Reg (G),11-01-2024,30.4986
SBI Arbitrage Opp Fund Reg (G),12-01-2024,30.5071
SBI Arbitrage Opp Fund Reg (G),15-01-2024,30.5129
SBI Arbitrage Opp Fund Reg (G),16-01-2024,30.539
SBI Arbitrage Opp Fund Reg (G),17-01-2024,30.5428
SBI Arbitrage Opp Fund Reg (G),18-01-2024,30.521
SBI Arbitrage Opp Fund Reg (G),19-01-2024,30.5311
SBI Arbitrage Opp Fund Reg (G),23-01-2024,30.6084
SBI Arbitrage Opp Fund Reg (G),24-01-2024,30.5555
SBI Arbitrage Opp Fund Reg (G),25-01-2024,30.6017
SBI Arbitrage Opp Fund Reg (G),29-01-2024,30.6132
SBI Arbitrage Opp Fund Reg (G),30-01-2024,30.6153
SBI Arbitrage Opp Fund Reg (G),31-01-2024,30.6233
SBI Arbitrage Opp Fund Reg (G),01-02-2024,30.648
SBI Arbitrage Opp Fund Reg (G),02-02-2024,30.6449
SBI Arbitrage Opp Fund Reg (G),05-02-2024,30.686
SBI Arbitrage Opp Fund Reg (G),06-02-2024,30.6572
SBI Arbitrage Opp Fund Reg (G),07-02-2024,30.6622
SBI Arbitrage Opp Fund Reg (G),08-02-2024,30.6724
SBI Arbitrage Opp Fund Reg (G),09-02-2024,30.6923
SBI Arbitrage Opp Fund Reg (G),12-02-2024,30.7044
SBI Arbitrage Opp Fund Reg (G),13-02-2024,30.6947
SBI Arbitrage Opp Fund Reg (G),14-02-2024,30.6993
SBI Arbitrage Opp Fund Reg (G),15-02-2024,30.7061
SBI Arbitrage Opp Fund Reg (G),16-02-2024,30.7294
SBI Arbitrage Opp Fund Reg (G),19-02-2024,30.7379
SBI Arbitrage Opp Fund Reg (G),20-02-2024,30.7574
SBI Arbitrage Opp Fund Reg (G),21-02-2024,30.7778
SBI Arbitrage Opp Fund Reg (G),22-02-2024,30.7578
SBI Arbitrage Opp Fund Reg (G),23-02-2024,30.787
SBI Arbitrage Opp Fund Reg (G),26-02-2024,30.7789
SBI Arbitrage Opp Fund Reg (G),27-02-2024,30.8024
SBI Arbitrage Opp Fund Reg (G),28-02-2024,30.8353
SBI Arbitrage Opp Fund Reg (G),29-02-2024,30.7953
SBI Arbitrage Opp Fund Reg (G),01-03-2024,30.8117
SBI Arbitrage Opp Fund Reg (G),04-03-2024,30.8295
SBI Arbitrage Opp Fund Reg (G),05-03-2024,30.8386
SBI Arbitrage Opp Fund Reg (G),06-03-2024,30.8428
SBI Arbitrage Opp Fund Reg (G),07-03-2024,30.8709
SBI Arbitrage Opp Fund Reg (G),11-03-2024,30.8722
SBI Arbitrage Opp Fund Reg (G),12-03-2024,30.8499
SBI Arbitrage Opp Fund Reg (G),13-03-2024,30.8887
SBI Arbitrage Opp Fund Reg (G),14-03-2024,30.8597
SBI Arbitrage Opp Fund Reg (G),15-03-2024,30.8872
SBI Arbitrage Opp Fund Reg (G),18-03-2024,30.9098
SBI Arbitrage Opp Fund Reg (G),19-03-2024,30.923
SBI Arbitrage Opp Fund Reg (G),20-03-2024,30.93
SBI Arbitrage Opp Fund Reg (G),21-03-2024,30.917
SBI Arbitrage Opp Fund Reg (G),22-03-2024,30.9202
SBI Arbitrage Opp Fund Reg (G),26-03-2024,30.9032
SBI Arbitrage Opp Fund Reg (G),27-03-2024,30.9639
SBI Arbitrage Opp Fund Reg (G),28-03-2024,30.9865
SBI Arbitrage Opp Fund Reg (G),31-03-2024,30.9886
SBI Arbitrage Opp Fund Reg (G),01-04-2024,31.0019
SBI Arbitrage Opp Fund Reg (G),02-04-2024,31.0026
SBI Arbitrage Opp Fund Reg (G),03-04-2024,31.0443
SBI Arbitrage Opp Fund Reg (G),04-04-2024,31.0633
SBI Arbitrage Opp Fund Reg (G),05-04-2024,31.0884
SBI Arbitrage Opp Fund Reg (G),08-04-2024,31.0983
SBI Arbitrage Opp Fund Reg (G),09-04-2024,31.0964
SBI Arbitrage Opp Fund Reg (G),10-04-2024,31.1103
SBI Arbitrage Opp Fund Reg (G),12-04-2024,31.1095
SBI Arbitrage Opp Fund Reg (G),15-04-2024,31.122
SBI Arbitrage Opp Fund Reg (G),16-04-2024,31.1408
SBI Arbitrage Opp Fund Reg (G),18-04-2024,31.1553
SBI Arbitrage Opp Fund Reg (G),19-04-2024,31.1876
SBI Arbitrage Opp Fund Reg (G),22-04-2024,31.1633
SBI Arbitrage Opp Fund Reg (G),23-04-2024,31.1803
SBI Arbitrage Opp Fund Reg (G),24-04-2024,31.1757
SBI Arbitrage Opp Fund Reg (G),25-04-2024,31.1579
SBI Arbitrage Opp Fund Reg (G),26-04-2024,31.157
SBI Arbitrage Opp Fund Reg (G),29-04-2024,31.1777
SBI Arbitrage Opp Fund Reg (G),30-04-2024,31.1991
SBI Arbitrage Opp Fund Reg (G),02-05-2024,31.1568
SBI Arbitrage Opp Fund Reg (G),03-05-2024,31.1878
SBI Arbitrage Opp Fund Reg (G),06-05-2024,31.2188
SBI Arbitrage Opp Fund Reg (G),07-05-2024,31.2443
SBI Arbitrage Opp Fund Reg (G),08-05-2024,31.2332
SBI Arbitrage Opp Fund Reg (G),09-05-2024,31.2411
SBI Arbitrage Opp Fund Reg (G),10-05-2024,31.2623
SBI Arbitrage Opp Fund Reg (G),13-05-2024,31.2558
SBI Arbitrage Opp Fund Reg (G),14-05-2024,31.2613
SBI Arbitrage Opp Fund Reg (G),15-05-2024,31.2807
SBI Arbitrage Opp Fund Reg (G),16-05-2024,31.2962
SBI Arbitrage Opp Fund Reg (G),17-05-2024,31.323
SBI Arbitrage Opp Fund Reg (G),21-05-2024,31.3106
SBI Arbitrage Opp Fund Reg (G),22-05-2024,31.332
SBI Arbitrage Opp Fund Reg (G),23-05-2024,31.3456
SBI Arbitrage Opp Fund Reg (G),24-05-2024,31.3423
SBI Arbitrage Opp Fund Reg (G),27-05-2024,31.3344
SBI Arbitrage Opp Fund Reg (G),28-05-2024,31.3271
SBI Arbitrage Opp Fund Reg (G),29-05-2024,31.3406
SBI Arbitrage Opp Fund Reg (G),30-05-2024,31.3784
SBI Arbitrage Opp Fund Reg (G),31-05-2024,31.3803
SBI Arbitrage Opp Fund Reg (G),03-06-2024,31.3873
SBI Arbitrage Opp Fund Reg (G),04-06-2024,31.4975
SBI Arbitrage Opp Fund Reg (G),05-06-2024,31.4839
SBI Arbitrage Opp Fund Reg (G),06-06-2024,31.4564
SBI Arbitrage Opp Fund Reg (G),07-06-2024,31.4847
SBI Arbitrage Opp Fund Reg (G),10-06-2024,31.5162
SBI Arbitrage Opp Fund Reg (G),11-06-2024,31.4834
SBI Arbitrage Opp Fund Reg (G),12-06-2024,31.4945
SBI Arbitrage Opp Fund Reg (G),13-06-2024,31.5058
SBI Arbitrage Opp Fund Reg (G),14-06-2024,31.5277
SBI Arbitrage Opp Fund Reg (G),18-06-2024,31.5185
SBI Arbitrage Opp Fund Reg (G),19-06-2024,31.5438
SBI Arbitrage Opp Fund Reg (G),20-06-2024,31.5448
SBI Arbitrage Opp Fund Reg (G),21-06-2024,31.564
SBI Arbitrage Opp Fund Reg (G),24-06-2024,31.5587
SBI Arbitrage Opp Fund Reg (G),25-06-2024,31.5807
SBI Arbitrage Opp Fund Reg (G),26-06-2024,31.575
SBI Arbitrage Opp Fund Reg (G),27-06-2024,31.5849
SBI Arbitrage Opp Fund Reg (G),28-06-2024,31.5774
SBI Arbitrage Opp Fund Reg (G),30-06-2024,31.5791
SBI Arbitrage Opp Fund Reg (G),01-07-2024,31.5877
SBI Arbitrage Opp Fund Reg (G),02-07-2024,31.6135
SBI Arbitrage Opp Fund Reg (G),03-07-2024,31.6222
SBI Arbitrage Opp Fund Reg (G),04-07-2024,31.6351
SBI Arbitrage Opp Fund Reg (G),05-07-2024,31.6355
SBI Arbitrage Opp Fund Reg (G),08-07-2024,31.6445
SBI Arbitrage Opp Fund Reg (G),09-07-2024,31.6523
SBI Arbitrage Opp Fund Reg (G),10-07-2024,31.6673
SBI Arbitrage Opp Fund Reg (G),11-07-2024,31.6611
SBI Arbitrage Opp Fund Reg (G),12-07-2024,31.6958
SBI Arbitrage Opp Fund Reg (G),15-07-2024,31.6771
SBI Arbitrage Opp Fund Reg (G),16-07-2024,31.6935
SBI Arbitrage Opp Fund Reg (G),18-07-2024,31.7036
SBI Arbitrage Opp Fund Reg (G),19-07-2024,31.7442
SBI Arbitrage Opp Fund Reg (G),22-07-2024,31.7428
SBI Arbitrage Opp Fund Reg (G),23-07-2024,31.7446
SBI Arbitrage Opp Fund Reg (G),24-07-2024,31.7509
SBI Arbitrage Opp Fund Reg (G),25-07-2024,31.7552
SBI Arbitrage Opp Fund Reg (G),26-07-2024,31.766
SBI Arbitrage Opp Fund Reg (G),29-07-2024,31.7653
SBI Arbitrage Opp Fund Reg (G),30-07-2024,31.7649
SBI Arbitrage Opp Fund Reg (G),31-07-2024,31.7626
SBI Arbitrage Opp Fund Reg (G),01-08-2024,31.7862
SBI Arbitrage Opp Fund Reg (G),02-08-2024,31.8289
SBI Arbitrage Opp Fund Reg (G),05-08-2024,31.8169
SBI Arbitrage Opp Fund Reg (G),06-08-2024,31.8161
SBI Arbitrage Opp Fund Reg (G),07-08-2024,31.8088
SBI Arbitrage Opp Fund Reg (G),08-08-2024,31.8507
SBI Arbitrage Opp Fund Reg (G),09-08-2024,31.8382
SBI Arbitrage Opp Fund Reg (G),12-08-2024,31.8603
SBI Arbitrage Opp Fund Reg (G),13-08-2024,31.8787
SBI Arbitrage Opp Fund Reg (G),14-08-2024,31.8763
SBI Arbitrage Opp Fund Reg (G),16-08-2024,31.8809
SBI Arbitrage Opp Fund Reg (G),19-08-2024,31.887
SBI Arbitrage Opp Fund Reg (G),20-08-2024,31.9035
SBI Arbitrage Opp Fund Reg (G),21-08-2024,31.894
SBI Arbitrage Opp Fund Reg (G),22-08-2024,31.9107
SBI Arbitrage Opp Fund Reg (G),23-08-2024,31.9328
SBI Arbitrage Opp Fund Reg (G),26-08-2024,31.9326
SBI Arbitrage Opp Fund Reg (G),27-08-2024,31.9473
SBI Arbitrage Opp Fund Reg (G),28-08-2024,31.95
SBI Arbitrage Opp Fund Reg (G),29-08-2024,31.9259
SBI Arbitrage Opp Fund Reg (G),30-08-2024,31.9522
SBI Arbitrage Opp Fund Reg (G),31-08-2024,31.9531
SBI Arbitrage Opp Fund Reg (G),02-09-2024,31.9886
SBI Arbitrage Opp Fund Reg (G),03-09-2024,31.9842
SBI Arbitrage Opp Fund Reg (G),04-09-2024,32.0001
SBI Arbitrage Opp Fund Reg (G),05-09-2024,31.9909
SBI Arbitrage Opp Fund Reg (G),06-09-2024,32.0317
SBI Arbitrage Opp Fund Reg (G),09-09-2024,32.0197
SBI Arbitrage Opp Fund Reg (G),10-09-2024,32.0322
SBI Arbitrage Opp Fund Reg (G),11-09-2024,32.0572
SBI Arbitrage Opp Fund Reg (G),12-09-2024,32.0527
SBI Arbitrage Opp Fund Reg (G),13-09-2024,32.0568
SBI Arbitrage Opp Fund Reg (G),16-09-2024,32.0416
SBI Arbitrage Opp Fund Reg (G),17-09-2024,32.058
SBI Arbitrage Opp Fund Reg (G),18-09-2024,32.0709
SBI Arbitrage Opp Fund Reg (G),19-09-2024,32.0504
SBI Arbitrage Opp Fund Reg (G),20-09-2024,32.0877
SBI Arbitrage Opp Fund Reg (G),23-09-2024,32.0935
SBI Arbitrage Opp Fund Reg (G),24-09-2024,32.086
SBI Arbitrage Opp Fund Reg (G),25-09-2024,32.0976
SBI Arbitrage Opp Fund Reg (G),26-09-2024,32.0835
SBI Arbitrage Opp Fund Reg (G),27-09-2024,32.0686
SBI Arbitrage Opp Fund Reg (G),30-09-2024,32.094
SBI Arbitrage Opp Fund Reg (G),01-10-2024,32.0881
SBI Arbitrage Opp Fund Reg (G),03-10-2024,32.0894
SBI Arbitrage Opp Fund Reg (G),04-10-2024,32.1422
SBI Arbitrage Opp Fund Reg (G),07-10-2024,32.1315
SBI Arbitrage Opp Fund Reg (G),08-10-2024,32.1558
SBI Arbitrage Opp Fund Reg (G),09-10-2024,32.1872
SBI Arbitrage Opp Fund Reg (G),10-10-2024,32.1841
SBI Arbitrage Opp Fund Reg (G),11-10-2024,32.1997
SBI Arbitrage Opp Fund Reg (G),14-10-2024,32.1986
SBI Arbitrage Opp Fund Reg (G),15-10-2024,32.2139
SBI Arbitrage Opp Fund Reg (G),16-10-2024,32.2036
SBI Arbitrage Opp Fund Reg (G),17-10-2024,32.2175
SBI Arbitrage Opp Fund Reg (G),18-10-2024,32.207
SBI Arbitrage Opp Fund Reg (G),21-10-2024,32.2738
SBI Arbitrage Opp Fund Reg (G),22-10-2024,32.262
SBI Arbitrage Opp Fund Reg (G),23-10-2024,32.2614
SBI Arbitrage Opp Fund Reg (G),24-10-2024,32.2577
SBI Arbitrage Opp Fund Reg (G),25-10-2024,32.2932
SBI Arbitrage Opp Fund Reg (G),28-10-2024,32.295
SBI Arbitrage Opp Fund Reg (G),29-10-2024,32.2962
SBI Arbitrage Opp Fund Reg (G),30-10-2024,32.2993
SBI Arbitrage Opp Fund Reg (G),31-10-2024,32.2993
SBI Arbitrage Opp Fund Reg (G),04-11-2024,32.3453
SBI Arbitrage Opp Fund Reg (G),05-11-2024,32.3619
SBI Arbitrage Opp Fund Reg (G),06-11-2024,32.3494
SBI Arbitrage Opp Fund Reg (G),07-11-2024,32.3653
SBI Arbitrage Opp Fund Reg (G),08-11-2024,32.3968
SBI Arbitrage Opp Fund Reg (G),11-11-2024,32.3937
SBI Arbitrage Opp Fund Reg (G),12-11-2024,32.4164
SBI Arbitrage Opp Fund Reg (G),13-11-2024,32.4016
SBI Arbitrage Opp Fund Reg (G),14-11-2024,32.4266
SBI Arbitrage Opp Fund Reg (G),18-11-2024,32.4371
SBI Arbitrage Opp Fund Reg (G),19-11-2024,32.4629
SBI Arbitrage Opp Fund Reg (G),21-11-2024,32.4748
SBI Arbitrage Opp Fund Reg (G),22-11-2024,32.4774
SBI Arbitrage Opp Fund Reg (G),25-11-2024,32.4591
SBI Arbitrage Opp Fund Reg (G),26-11-2024,32.4789
SBI Arbitrage Opp Fund Reg (G),27-11-2024,32.4683
SBI Arbitrage Opp Fund Reg (G),28-11-2024,32.451
SBI Arbitrage Opp Fund Reg (G),29-11-2024,32.4642
SBI Arbitrage Opp Fund Reg (G),30-11-2024,32.4652
SBI Arbitrage Opp Fund Reg (G),02-12-2024,32.4806
SBI Arbitrage Opp Fund Reg (G),03-12-2024,32.5246
SBI Arbitrage Opp Fund Reg (G),04-12-2024,32.5298
SBI Arbitrage Opp Fund Reg (G),05-12-2024,32.5414
SBI Arbitrage Opp Fund Reg (G),06-12-2024,32.517
SBI Arbitrage Opp Fund Reg (G),09-12-2024,32.5425
SBI Arbitrage Opp Fund Reg (G),10-12-2024,32.5452
SBI Arbitrage Opp Fund Reg (G),11-12-2024,32.5382
SBI Arbitrage Opp Fund Reg (G),12-12-2024,32.5444
SBI Arbitrage Opp Fund Reg (G),13-12-2024,32.5561
SBI Arbitrage Opp Fund Reg (G),16-12-2024,32.5602
SBI Arbitrage Opp Fund Reg (G),17-12-2024,32.5606
SBI Arbitrage Opp Fund Reg (G),18-12-2024,32.5889
SBI Arbitrage Opp Fund Reg (G),19-12-2024,32.5799
SBI Arbitrage Opp Fund Reg (G),20-12-2024,32.6214
SBI Arbitrage Opp Fund Reg (G),23-12-2024,32.6313
SBI Arbitrage Opp Fund Reg (G),24-12-2024,32.6212
SBI Arbitrage Opp Fund Reg (G),26-12-2024,32.6402
SBI Arbitrage Opp Fund Reg (G),27-12-2024,32.6418
SBI Arbitrage Opp Fund Reg (G),30-12-2024,32.634
SBI Arbitrage Opp Fund Reg (G),31-12-2024,32.6634
SBI Arbitrage Opp Fund Reg (G),01-01-2025,32.6791
SBI Arbitrage Opp Fund Reg (G),02-01-2025,32.6884
SBI Arbitrage Opp Fund Reg (G),03-01-2025,32.7089
SBI Arbitrage Opp Fund Reg (G),06-01-2025,32.7346
SBI Arbitrage Opp Fund Reg (G),07-01-2025,32.7341
SBI Arbitrage Opp Fund Reg (G),08-01-2025,32.7315
SBI Arbitrage Opp Fund Reg (G),09-01-2025,32.7268
SBI Arbitrage Opp Fund Reg (G),10-01-2025,32.7666
SBI Arbitrage Opp Fund Reg (G),13-01-2025,32.7695
SBI Arbitrage Opp Fund Reg (G),14-01-2025,32.7497
SBI Arbitrage Opp Fund Reg (G),15-01-2025,32.7788
SBI Arbitrage Opp Fund Reg (G),16-01-2025,32.7801
SBI Arbitrage Opp Fund Reg (G),17-01-2025,32.7904
SBI Arbitrage Opp Fund Reg (G),20-01-2025,32.7984
SBI Arbitrage Opp Fund Reg (G),21-01-2025,32.8074
SBI Arbitrage Opp Fund Reg (G),22-01-2025,32.8058
SBI Arbitrage Opp Fund Reg (G),23-01-2025,32.8085
SBI Arbitrage Opp Fund Reg (G),24-01-2025,32.8407
SBI Arbitrage Opp Fund Reg (G),27-01-2025,32.852
SBI Arbitrage Opp Fund Reg (G),28-01-2025,32.8468
SBI Arbitrage Opp Fund Reg (G),29-01-2025,32.866
SBI Arbitrage Opp Fund Reg (G),30-01-2025,32.8511
SBI Arbitrage Opp Fund Reg (G),31-01-2025,32.8801
SBI Arbitrage Opp Fund Reg (G),03-02-2025,32.891
SBI Arbitrage Opp Fund Reg (G),04-02-2025,32.9042
SBI Arbitrage Opp Fund Reg (G),05-02-2025,32.9105
SBI Arbitrage Opp Fund Reg (G),06-02-2025,32.9171
SBI Arbitrage Opp Fund Reg (G),07-02-2025,32.9254
SBI Arbitrage Opp Fund Reg (G),10-02-2025,32.9307
SBI Arbitrage Opp Fund Reg (G),11-02-2025,32.9358
SBI Arbitrage Opp Fund Reg (G),12-02-2025,32.9409
SBI Arbitrage Opp Fund Reg (G),13-02-2025,32.9494
SBI Arbitrage Opp Fund Reg (G),14-02-2025,32.9632
SBI Arbitrage Opp Fund Reg (G),17-02-2025,32.9541
SBI Arbitrage Opp Fund Reg (G),18-02-2025,32.988
SBI Arbitrage Opp Fund Reg (G),19-02-2025,32.9878
SBI Arbitrage Opp Fund Reg (G),20-02-2025,32.9895
SBI Arbitrage Opp Fund Reg (G),21-02-2025,33.0058
SBI Arbitrage Opp Fund Reg (G),24-02-2025,32.9875
SBI Arbitrage Opp Fund Reg (G),25-02-2025,33.0029
SBI Arbitrage Opp Fund Reg (G),27-02-2025,33.0274
SBI Arbitrage Opp Fund Reg (G),28-02-2025,33.0242
SBI Arbitrage Opp Fund Reg (G),03-03-2025,33.0349
SBI Arbitrage Opp Fund Reg (G),04-03-2025,33.0465
SBI Arbitrage Opp Fund Reg (G),05-03-2025,33.0461
SBI Arbitrage Opp Fund Reg (G),06-03-2025,33.0741
SBI Arbitrage Opp Fund Reg (G),07-03-2025,33.0747
SBI Arbitrage Opp Fund Reg (G),10-03-2025,33.114
SBI Arbitrage Opp Fund Reg (G),11-03-2025,33.0905
SBI Arbitrage Opp Fund Reg (G),12-03-2025,33.0993
SBI Arbitrage Opp Fund Reg (G),13-03-2025,33.1275
SBI Arbitrage Opp Fund Reg (G),17-03-2025,33.1058
SBI Arbitrage Opp Fund Reg (G),18-03-2025,33.1122
SBI Arbitrage Opp Fund Reg (G),19-03-2025,33.128
SBI Arbitrage Opp Fund Reg (G),20-03-2025,33.1513
SBI Arbitrage Opp Fund Reg (G),21-03-2025,33.1553
SBI Arbitrage Opp Fund Reg (G),24-03-2025,33.1701
SBI Arbitrage Opp Fund Reg (G),25-03-2025,33.1755
SBI Arbitrage Opp Fund Reg (G),26-03-2025,33.1777
SBI Arbitrage Opp Fund Reg (G),27-03-2025,33.1858
SBI Arbitrage Opp Fund Reg (G),28-03-2025,33.2524
SBI Arbitrage Opp Fund Reg (G),31-03-2025,33.2561
SBI Arbitrage Opp Fund Reg (G),01-04-2025,33.2407
SBI Arbitrage Opp Fund Reg (G),02-04-2025,33.2735
SBI Arbitrage Opp Fund Reg (G),03-04-2025,33.2952
SBI Arbitrage Opp Fund Reg (G),04-04-2025,33.3264
SBI Arbitrage Opp Fund Reg (G),07-04-2025,33.3141
SBI Arbitrage Opp Fund Reg (G),08-04-2025,33.3129
SBI Arbitrage Opp Fund Reg (G),09-04-2025,33.3379
SBI Arbitrage Opp Fund Reg (G),11-04-2025,33.339
SBI Arbitrage Opp Fund Reg (G),15-04-2025,33.3737
SBI Arbitrage Opp Fund Reg (G),16-04-2025,33.3951
SBI Arbitrage Opp Fund Reg (G),17-04-2025,33.4139
SBI Arbitrage Opp Fund Reg (G),21-04-2025,33.4124
SBI Arbitrage Opp Fund Reg (G),22-04-2025,33.4219
SBI Arbitrage Opp Fund Reg (G),23-04-2025,33.4156
SBI Arbitrage Opp Fund Reg (G),24-04-2025,33.4302
SBI Arbitrage Opp Fund Reg (G),25-04-2025,33.4727
SBI Arbitrage Opp Fund Reg (G),28-04-2025,33.4321
SBI Arbitrage Opp Fund Reg (G),29-04-2025,33.4613
SBI Arbitrage Opp Fund Reg (G),30-04-2025,33.471
SBI Arbitrage Opp Fund Reg (G),02-05-2025,33.4884
SBI Arbitrage Opp Fund Reg (G),05-05-2025,33.4733
SBI Arbitrage Opp Fund Reg (G),06-05-2025,33.5098
SBI Arbitrage Opp Fund Reg (G),07-05-2025,33.5055
SBI Arbitrage Opp Fund Reg (G),08-05-2025,33.5409
SBI Arbitrage Opp Fund Reg (G),09-05-2025,33.5109
SBI Arbitrage Opp Fund Reg (G),12-05-2025,33.4623
SBI Arbitrage Opp Fund Reg (G),13-05-2025,33.5137
